timestamp,value-0
132445,-0.01271212
132446,-0.01249847
132447,-0.0130326
132448,-0.01271212
132449,-0.01265719
132450,-0.01265719
132451,-0.01287389
132452,-0.01292577
132453,-0.01276706
132454,-0.01281895
132455,-0.01276706
132456,-0.01265719
132457,-0.01292577
132458,-0.01276706
132459,-0.01287389
132460,-0.01287389
132461,-0.01298071
132462,-0.01298071
132463,-0.01308754
132464,-0.01298071
132465,-0.0130326
132466,-0.0130326
132467,-0.01314247
132468,-0.01314247
132469,-0.0132493
132470,-0.01319436
132471,-0.0132493
132472,-0.01319436
132473,-0.01308754
132474,-0.0132493
132475,-0.0132493
132476,-0.01314247
132477,-0.0132493
132478,-0.0132493
132479,-0.0132493
132480,-0.01330118
132481,-0.01341106
132482,-0.0132493
132483,-0.01319436
132484,-0.01341106
132485,-0.01341106
132486,-0.01341106
132487,-0.01356977
132488,-0.01341106
132489,-0.01341106
132490,-0.01341106
132491,-0.01346295
132492,-0.01351789
132493,-0.01351789
132494,-0.01351789
132495,-0.01362471
132496,-0.01356977
132497,-0.01362471
132498,-0.01356977
132499,-0.01362471
132500,-0.01351789
132501,-0.01351789
132502,-0.01362471
132503,-0.01373154
132504,-0.01362471
132505,-0.01378647
132506,-0.01356977
132507,-0.01362471
132508,-0.01373154
132509,-0.01373154
132510,-0.01373154
132511,-0.0136766
132512,-0.01373154
132513,-0.0138933
132514,-0.0138933
132515,-0.01351789
132516,-0.0136766
132517,-0.0138933
132518,-0.01378647
132519,-0.01383836
132520,-0.01373154
132521,-0.01373154
132522,-0.0138933
132523,-0.01400012
132524,-0.0138933
132525,-0.01378647
132526,-0.01373154
132527,-0.01394518
132528,-0.01335612
132529,-0.01405506
132530,-0.01383836
132531,-0.01383836
132532,-0.0138933
132533,-0.01394518
132534,-0.01383836
132535,-0.01383836
132536,-0.01383836
132537,-0.01378647
132538,-0.0138933
132539,-0.01394518
132540,-0.0138933
132541,-0.01394518
132542,-0.01383836
132543,-0.0138933
132544,-0.01383836
132545,-0.01400012
132546,-0.01394518
132547,-0.01383836
132548,-0.01383836
132549,-0.01394518
132550,-0.0138933
132551,-0.01400012
132552,-0.01378647
132553,-0.01378647
132554,-0.01378647
132555,-0.01383836
132556,-0.0138933
132557,-0.0138933
132558,-0.0138933
132559,-0.01383836
132560,-0.01394518
132561,-0.0138933
132562,-0.01383836
132563,-0.0138933
132564,-0.01383836
132565,-0.01383836
132566,-0.01378647
132567,-0.01383836
132568,-0.01378647
132569,-0.01378647
132570,-0.01373154
132571,-0.01383836
132572,-0.01383836
132573,-0.01373154
132574,-0.0138933
132575,-0.01394518
132576,-0.01383836
132577,-0.0138933
132578,-0.01373154
132579,-0.0136766
132580,-0.0136766
132581,-0.01383836
132582,-0.01373154
132583,-0.01378647
132584,-0.01362471
132585,-0.0136766
132586,-0.01373154
132587,-0.0136766
132588,-0.01362471
132589,-0.01362471
132590,-0.01362471
132591,-0.01373154
132592,-0.01362471
132593,-0.0136766
132594,-0.01362471
132595,-0.0136766
132596,-0.01335612
132597,-0.01362471
132598,-0.01351789
132599,-0.01351789
132600,-0.01362471
132601,-0.0136766
132602,-0.01351789
132603,-0.01351789
132604,-0.01341106
132605,-0.01341106
132606,-0.01341106
132607,-0.0132493
132608,-0.01362471
132609,-0.01351789
132610,-0.01308754
132611,-0.01341106
132612,-0.01341106
132613,-0.01351789
132614,-0.01330118
132615,-0.01335612
132616,-0.01346295
132617,-0.01341106
132618,-0.0132493
132619,-0.01330118
132620,-0.01341106
132621,-0.01335612
132622,-0.01335612
132623,-0.01319436
132624,-0.01330118
132625,-0.01335612
132626,-0.01319436
132627,-0.01330118
132628,-0.01308754
132629,-0.0130326
132630,-0.01314247
132631,-0.0132493
132632,-0.01308754
132633,-0.0130326
132634,-0.0130326
132635,-0.01314247
132636,-0.01314247
132637,-0.01308754
132638,-0.01292577
132639,-0.01298071
132640,-0.01314247
132641,-0.01298071
132642,-0.01287389
132643,-0.01292577
132644,-0.01292577
132645,-0.0130326
132646,-0.01276706
132647,-0.01281895
132648,-0.01287389
132649,-0.01287389
132650,-0.01276706
132651,-0.01276706
132652,-0.01265719
132653,-0.01281895
132654,-0.01271212
132655,-0.01271212
132656,-0.0126053
132657,-0.01265719
132658,-0.01255036
132659,-0.01255036
132660,-0.01244354
132661,-0.0126053
132662,-0.01249847
132663,-0.01249847
132664,-0.01249847
132665,-0.01244354
132666,-0.01228177
132667,-0.01244354
132668,-0.01244354
132669,-0.01239165
132670,-0.01228177
132671,-0.01233671
132672,-0.01228177
132673,-0.01228177
132674,-0.01228177
132675,-0.01239165
132676,-0.01190636
132677,-0.01212306
132678,-0.01222989
132679,-0.01212306
132680,-0.01212306
132681,-0.01206812
132682,-0.01190636
132683,-0.0119613
132684,-0.01179954
132685,-0.01185448
132686,-0.01185448
132687,-0.01190636
132688,-0.01201319
132689,-0.01153095
132690,-0.01212306
132691,-0.01174765
132692,-0.01169271
132693,-0.01179954
132694,-0.01158589
132695,-0.01179954
132696,-0.01169271
132697,-0.01179954
132698,-0.01158589
132699,-0.01158589
132700,-0.01158589
132701,-0.01153095
132702,-0.01163777
132703,-0.01158589
132704,-0.01147906
132705,-0.01153095
132706,-0.01147906
132707,-0.01153095
132708,-0.01142412
132709,-0.01142412
132710,-0.0113173
132711,-0.01126236
132712,-0.01136919
132713,-0.0113173
132714,-0.01126236
132715,-0.01126236
132716,-0.01126236
132717,-0.01110365
132718,-0.01115554
132719,-0.01121048
132720,-0.01110365
132721,-0.01115554
132722,-0.01110365
132723,-0.01115554
132724,-0.01099377
132725,-0.01104871
132726,-0.01083506
132727,-0.01094189
132728,-0.01088695
132729,-0.01099377
132730,-0.01088695
132731,-0.01078012
132732,-0.01072824
132733,-0.01072824
132734,-0.0106733
132735,-0.01072824
132736,-0.01045965
132737,-0.01061836
132738,-0.01056648
132739,-0.01045965
132740,-0.01056648
132741,-0.01051154
132742,-0.01056648
132743,-0.01051154
132744,-0.01040471
132745,-0.01056648
132746,-0.01040471
132747,-0.01034977
132748,-0.01040471
132749,-0.01029789
132750,-0.01024295
132751,-0.01034977
132752,-0.01024295
132753,-0.01024295
132754,-0.00997436
132755,-0.01008424
132756,-0.01008424
132757,-0.00981565
132758,-0.00992248
132759,-0.00997436
132760,-0.00981565
132761,-0.00992248
132762,-0.00992248
132763,-0.00986754
132764,-0.00986754
132765,-0.00986754
132766,-0.00976071
132767,-0.00976071
132768,-0.00944024
132769,-0.01024295
132770,-0.00997436
132771,-0.00959895
132772,-0.00965389
132773,-0.00965389
132774,-0.00976071
132775,-0.00959895
132776,-0.00965389
132777,-0.00959895
132778,-0.00949213
132779,-0.00959895
132780,-0.00954706
132781,-0.00959895
132782,-0.00949213
132783,-0.00944024
132784,-0.00933036
132785,-0.0093853
132786,-0.0093853
132787,-0.00944024
132788,-0.00933036
132789,-0.00922354
132790,-0.00917165
132791,-0.00917165
132792,-0.00922354
132793,-0.00922354
132794,-0.00917165
132795,-0.00917165
132796,-0.00900989
132797,-0.00906483
132798,-0.00906483
132799,-0.00906483
132800,-0.00895495
132801,-0.00906483
132802,-0.00895495
132803,-0.00911671
132804,-0.00890307
132805,-0.00890307
132806,-0.00890307
132807,-0.00884813
132808,-0.00884813
132809,-0.00879624
132810,-0.00879624
132811,-0.00884813
132812,-0.00879624
132813,-0.0087413
132814,-0.0087413
132815,-0.0087413
132816,-0.0087413
132817,-0.00879624
132818,-0.00857954
132819,-0.00863448
132820,-0.00868636
132821,-0.00863448
132822,-0.00847272
132823,-0.00852765
132824,-0.00852765
132825,-0.00852765
132826,-0.00842083
132827,-0.00857954
132828,-0.00852765
132829,-0.00842083
132830,-0.00852765
132831,-0.00852765
132832,-0.00836589
132833,-0.00847272
132834,-0.00842083
132835,-0.00842083
132836,-0.00836589
132837,-0.00799048
132838,-0.00825907
132839,-0.00847272
132840,-0.00825907
132841,-0.00831095
132842,-0.00825907
132843,-0.00831095
132844,-0.00825907
132845,-0.00815224
132846,-0.00804236
132847,-0.00820413
132848,-0.00815224
132849,-0.00815224
132850,-0.00766695
132851,-0.00831095
132852,-0.00804236
132853,-0.00799048
132854,-0.00799048
132855,-0.00815224
132856,-0.00793554
132857,-0.00788365
132858,-0.00799048
132859,-0.00782872
132860,-0.00788365
132861,-0.00782872
132862,-0.00788365
132863,-0.00793554
132864,-0.00793554
132865,-0.00782872
132866,-0.00788365
132867,-0.00777683
132868,-0.00782872
132869,-0.00788365
132870,-0.00788365
132871,-0.00788365
132872,-0.00772189
132873,-0.00766695
132874,-0.00766695
132875,-0.00772189
132876,-0.00788365
132877,-0.00766695
132878,-0.00766695
132879,-0.00766695
132880,-0.00766695
132881,-0.00772189
132882,-0.00766695
132883,-0.00777683
132884,-0.00772189
132885,-0.00772189
132886,-0.00777683
132887,-0.00772189
132888,-0.00766695
132889,-0.00766695
132890,-0.00756013
132891,-0.00761507
132892,-0.00761507
132893,-0.00761507
132894,-0.00761507
132895,-0.00756013
132896,-0.0074533
132897,-0.0074533
132898,-0.00766695
132899,-0.00761507
132900,-0.00756013
132901,-0.00750824
132902,-0.00750824
132903,-0.00756013
132904,-0.00756013
132905,-0.00761507
132906,-0.00756013
132907,-0.00761507
132908,-0.00750824
132909,-0.00750824
132910,-0.00750824
132911,-0.00750824
132912,-0.00750824
132913,-0.00761507
132914,-0.00734648
132915,-0.00734648
132916,-0.00750824
132917,-0.00756013
132918,-0.00729154
132919,-0.00750824
132920,-0.0074533
132921,-0.00729154
132922,-0.00750824
132923,-0.00756013
132924,-0.00750824
132925,-0.00750824
132926,-0.00750824
132927,-0.00756013
132928,-0.00761507
132929,-0.00713283
132930,-0.00815224
132931,-0.0074533
132932,-0.00750824
132933,-0.00750824
132934,-0.00750824
132935,-0.00761507
132936,-0.00739837
132937,-0.00756013
132938,-0.0074533
132939,-0.00756013
132940,-0.00750824
132941,-0.0074533
132942,-0.00756013
132943,-0.00756013
132944,-0.0074533
132945,-0.00750824
132946,-0.0074533
132947,-0.0074533
132948,-0.00750824
132949,-0.00756013
132950,-0.00750824
132951,-0.00750824
132952,-0.00750824
132953,-0.00761507
132954,-0.00766695
132955,-0.00756013
132956,-0.00761507
132957,-0.00761507
132958,-0.00766695
132959,-0.00761507
132960,-0.00761507
132961,-0.00761507
132962,-0.00766695
132963,-0.00756013
132964,-0.00761507
132965,-0.00766695
132966,-0.00761507
132967,-0.00777683
132968,-0.00772189
132969,-0.00761507
132970,-0.00766695
132971,-0.00772189
132972,-0.00782872
132973,-0.00777683
132974,-0.00761507
132975,-0.00772189
132976,-0.00766695
132977,-0.00782872
132978,-0.00782872
132979,-0.00766695
132980,-0.00766695
132981,-0.00772189
132982,-0.00772189
132983,-0.00782872
132984,-0.00782872
132985,-0.00788365
132986,-0.00788365
132987,-0.00793554
132988,-0.00788365
132989,-0.00788365
132990,-0.00793554
132991,-0.00799048
132992,-0.00799048
132993,-0.0080973
132994,-0.00804236
132995,-0.00793554
132996,-0.00804236
132997,-0.0080973
132998,-0.00772189
132999,-0.00804236
133000,-0.00825907
133001,-0.00804236
133002,-0.0080973
133003,-0.00825907
133004,-0.00799048
133005,-0.00804236
133006,-0.00804236
133007,-0.00820413
133008,-0.00820413
133009,-0.00836589
133010,-0.00820413
133011,-0.00777683
133012,-0.00847272
133013,-0.00825907
133014,-0.00831095
133015,-0.00847272
133016,-0.00847272
133017,-0.00842083
133018,-0.00842083
133019,-0.00847272
133020,-0.00857954
133021,-0.00852765
133022,-0.00842083
133023,-0.00857954
133024,-0.00847272
133025,-0.00847272
133026,-0.00863448
133027,-0.00857954
133028,-0.00852765
133029,-0.00863448
133030,-0.00863448
133031,-0.00863448
133032,-0.00868636
133033,-0.0087413
133034,-0.00879624
133035,-0.00884813
133036,-0.0087413
133037,-0.0087413
133038,-0.00879624
133039,-0.00890307
133040,-0.00895495
133041,-0.00900989
133042,-0.00895495
133043,-0.00884813
133044,-0.00884813
133045,-0.00911671
133046,-0.00911671
133047,-0.00906483
133048,-0.00911671
133049,-0.00911671
133050,-0.00906483
133051,-0.00917165
133052,-0.00911671
133053,-0.00917165
133054,-0.00917165
133055,-0.00927848
133056,-0.0093853
133057,-0.00933036
133058,-0.00933036
133059,-0.00927848
133060,-0.00933036
133061,-0.0093853
133062,-0.00949213
133063,-0.00944024
133064,-0.0093853
133065,-0.00949213
133066,-0.00949213
133067,-0.00965389
133068,-0.00949213
133069,-0.00959895
133070,-0.00959895
133071,-0.00965389
133072,-0.00954706
133073,-0.00959895
133074,-0.00954706
133075,-0.00970578
133076,-0.00981565
133077,-0.00981565
133078,-0.00981565
133079,-0.00970578
133080,-0.00965389
133081,-0.00976071
133082,-0.00976071
133083,-0.00992248
133084,-0.00997436
133085,-0.00992248
133086,-0.0100293
133087,-0.01008424
133088,-0.01008424
133089,-0.01013613
133090,-0.00976071
133091,-0.01099377
133092,-0.01008424
133093,-0.01019106
133094,-0.01034977
133095,-0.01024295
133096,-0.01024295
133097,-0.01040471
133098,-0.01045965
133099,-0.01034977
133100,-0.01045965
133101,-0.01045965
133102,-0.01056648
133103,-0.01072824
133104,-0.01056648
133105,-0.01051154
133106,-0.01051154
133107,-0.0106733
133108,-0.0106733
133109,-0.01072824
133110,-0.0106733
133111,-0.01078012
133112,-0.01094189
133113,-0.01094189
133114,-0.01083506
133115,-0.01094189
133116,-0.01099377
133117,-0.01094189
133118,-0.01094189
133119,-0.01099377
133120,-0.01104871
133121,-0.01104871
133122,-0.01110365
133123,-0.01121048
133124,-0.01104871
133125,-0.01126236
133126,-0.01126236
133127,-0.01136919
133128,-0.0113173
133129,-0.01136919
133130,-0.01136919
133131,-0.01136919
133132,-0.01142412
133133,-0.01142412
133134,-0.01136919
133135,-0.01163777
133136,-0.01142412
133137,-0.01158589
133138,-0.01158589
133139,-0.01174765
133140,-0.01169271
133141,-0.01163777
133142,-0.01169271
133143,-0.01174765
133144,-0.01179954
133145,-0.01174765
133146,-0.01174765
133147,-0.01179954
133148,-0.01179954
133149,-0.01201319
133150,-0.0119613
133151,-0.0119613
133152,-0.01201319
133153,-0.01206812
133154,-0.01201319
133155,-0.01217495
133156,-0.01217495
133157,-0.01217495
133158,-0.01228177
133159,-0.01206812
133160,-0.01190636
133161,-0.01249847
133162,-0.01222989
133163,-0.01233671
133164,-0.01239165
133165,-0.01233671
133166,-0.01244354
133167,-0.01249847
133168,-0.01239165
133169,-0.01244354
133170,-0.01244354
133171,-0.01249847
133172,-0.01239165
133173,-0.01271212
133174,-0.01249847
133175,-0.01276706
133176,-0.01276706
133177,-0.01276706
133178,-0.01276706
133179,-0.01281895
133180,-0.01265719
133181,-0.01298071
133182,-0.01292577
133183,-0.01287389
133184,-0.01287389
133185,-0.01308754
133186,-0.0130326
133187,-0.01314247
133188,-0.01314247
133189,-0.01330118
133190,-0.0132493
133191,-0.01319436
133192,-0.0132493
133193,-0.0132493
133194,-0.01319436
133195,-0.01335612
133196,-0.01335612
133197,-0.01346295
133198,-0.01341106
133199,-0.01351789
133200,-0.01341106
133201,-0.01362471
133202,-0.01362471
133203,-0.01351789
133204,-0.0136766
133205,-0.0136766
133206,-0.0136766
133207,-0.01378647
133208,-0.01383836
133209,-0.01383836
133210,-0.01373154
133211,-0.01383836
133212,-0.01383836
133213,-0.0138933
133214,-0.01400012
133215,-0.01416189
133216,-0.01400012
133217,-0.01405506
133218,-0.01416189
133219,-0.01405506
133220,-0.01416189
133221,-0.01421377
133222,-0.01421377
133223,-0.01426871
133224,-0.01426871
133225,-0.01426871
133226,-0.01426871
133227,-0.01426871
133228,-0.01437553
133229,-0.01426871
133230,-0.01437553
133231,-0.0143206
133232,-0.01448236
133233,-0.0145373
133234,-0.0143206
133235,-0.01437553
133236,-0.01437553
133237,-0.01426871
133238,-0.0143206
133239,-0.01448236
133240,-0.01469906
133241,-0.01437553
133242,-0.0145373
133243,-0.0145373
133244,-0.0145373
133245,-0.01491271
133246,-0.0151813
133247,-0.01501953
133248,-0.01394518
133249,-0.01528812
133250,-0.01705836
133251,-0.01400012
133252,-0.0164693
133253,-0.01539495
133254,-0.01400012
133255,-0.01443047
133256,-0.0149646
133257,-0.01641436
133258,-0.01485777
133259,-0.0132493
133260,-0.0156086
133261,-0.01791601
133262,-0.01689659
133263,-0.0151813
133264,-0.01083506
133265,-0.01485777
133266,-0.01764742
133267,-0.01362471
133268,-0.0151813
133269,-0.01443047
133270,-0.01491271
133271,-0.01947259
133272,-0.01426871
133273,-0.01383836
133274,-0.01598401
133275,-0.01458918
133276,-0.0164693
133277,-0.01528812
133278,-0.01416189
133279,-0.01716518
133280,-0.01716518
133281,-0.01544988
133282,-0.01593212
133283,-0.01528812
133284,-0.0164693
133285,-0.01630753
133286,-0.0149646
133287,-0.01577036
133288,-0.01603895
133289,-0.01598401
133290,-0.01630753
133291,-0.01587718
133292,-0.0158253
133293,-0.01593212
133294,-0.01550177
133295,-0.01593212
133296,-0.01571847
133297,-0.01566353
133298,-0.01577036
133299,-0.01598401
133300,-0.01577036
133301,-0.01636247
133302,-0.01641436
133303,-0.01603895
133304,-0.01609388
133305,-0.01566353
133306,-0.01566353
133307,-0.01636247
133308,-0.01641436
133309,-0.01695153
133310,-0.01668295
133311,-0.01609388
133312,-0.0162526
133313,-0.0164693
133314,-0.0164693
133315,-0.01652118
133316,-0.01614577
133317,-0.01630753
133318,-0.01641436
133319,-0.01662801
133320,-0.01662801
133321,-0.01614577
133322,-0.01657612
133323,-0.01657612
133324,-0.01614577
133325,-0.01641436
133326,-0.01630753
133327,-0.01636247
133328,-0.01673788
133329,-0.01662801
133330,-0.01641436
133331,-0.01662801
133332,-0.0164693
133333,-0.01662801
133334,-0.01630753
133335,-0.01668295
133336,-0.01695153
133337,-0.01700342
133338,-0.01678977
133339,-0.01652118
133340,-0.01662801
133341,-0.01668295
133342,-0.01662801
133343,-0.01684471
133344,-0.01673788
133345,-0.01668295
133346,-0.01673788
133347,-0.01684471
133348,-0.01684471
133349,-0.01673788
133350,-0.01668295
133351,-0.01662801
133352,-0.01673788
133353,-0.01684471
133354,-0.01678977
133355,-0.01678977
133356,-0.01689659
133357,-0.01689659
133358,-0.01678977
133359,-0.01695153
133360,-0.01678977
133361,-0.01684471
133362,-0.01678977
133363,-0.01695153
133364,-0.01695153
133365,-0.01705836
133366,-0.01700342
133367,-0.01700342
133368,-0.01684471
133369,-0.01689659
133370,-0.01689659
133371,-0.01705836
133372,-0.01700342
133373,-0.01705836
133374,-0.01700342
133375,-0.01695153
133376,-0.01684471
133377,-0.01700342
133378,-0.01705836
133379,-0.01695153
133380,-0.01695153
133381,-0.01700342
133382,-0.01678977
133383,-0.01689659
133384,-0.01695153
133385,-0.01705836
133386,-0.01695153
133387,-0.01705836
133388,-0.0171133
133389,-0.01716518
133390,-0.01705836
133391,-0.01705836
133392,-0.01705836
133393,-0.01727201
133394,-0.01700342
133395,-0.01695153
133396,-0.01705836
133397,-0.01695153
133398,-0.01689659
133399,-0.01684471
133400,-0.01689659
133401,-0.01700342
133402,-0.01668295
133403,-0.01689659
133404,-0.01705836
133405,-0.01700342
133406,-0.01689659
133407,-0.0171133
133408,-0.01700342
133409,-0.01700342
133410,-0.01700342
133411,-0.01700342
133412,-0.01673788
133413,-0.01722012
133414,-0.01700342
133415,-0.0171133
133416,-0.01695153
133417,-0.01684471
133418,-0.01689659
133419,-0.01705836
133420,-0.01700342
133421,-0.01695153
133422,-0.01684471
133423,-0.01689659
133424,-0.01700342
133425,-0.01689659
133426,-0.01705836
133427,-0.01695153
133428,-0.01673788
133429,-0.01684471
133430,-0.01695153
133431,-0.01689659
133432,-0.01684471
133433,-0.01678977
133434,-0.01684471
133435,-0.01689659
133436,-0.01684471
133437,-0.01684471
133438,-0.01662801
133439,-0.01673788
133440,-0.01668295
133441,-0.01673788
133442,-0.01684471
133443,-0.01689659
133444,-0.01662801
133445,-0.01678977
133446,-0.01673788
133447,-0.01684471
133448,-0.01673788
133449,-0.01673788
133450,-0.01673788
133451,-0.01678977
133452,-0.01678977
133453,-0.01678977
133454,-0.01673788
133455,-0.01673788
133456,-0.01673788
133457,-0.01673788
133458,-0.01652118
133459,-0.01641436
133460,-0.01652118
133461,-0.01652118
133462,-0.01652118
133463,-0.0164693
133464,-0.01652118
133465,-0.0164693
133466,-0.01636247
133467,-0.01641436
133468,-0.01636247
133469,-0.01652118
133470,-0.01641436
133471,-0.01652118
133472,-0.01652118
133473,-0.01652118
133474,-0.01641436
133475,-0.01636247
133476,-0.01641436
133477,-0.01636247
133478,-0.01641436
133479,-0.01636247
133480,-0.0164693
133481,-0.01630753
133482,-0.01577036
133483,-0.01641436
133484,-0.01636247
133485,-0.01609388
133486,-0.01603895
133487,-0.01609388
133488,-0.01603895
133489,-0.01603895
133490,-0.01614577
133491,-0.01609388
133492,-0.01593212
133493,-0.01593212
133494,-0.01620071
133495,-0.01593212
133496,-0.01620071
133497,-0.01620071
133498,-0.01593212
133499,-0.01598401
133500,-0.0158253
133501,-0.01603895
133502,-0.01593212
133503,-0.01593212
133504,-0.0158253
133505,-0.01598401
133506,-0.01598401
133507,-0.01587718
133508,-0.0156086
133509,-0.01577036
133510,-0.01577036
133511,-0.0158253
133512,-0.01566353
133513,-0.01566353
133514,-0.01571847
133515,-0.01571847
133516,-0.0156086
133517,-0.01566353
133518,-0.0156086
133519,-0.01566353
133520,-0.01550177
133521,-0.01555671
133522,-0.01550177
133523,-0.01550177
133524,-0.01544988
133525,-0.01534001
133526,-0.01544988
133527,-0.01539495
133528,-0.01534001
133529,-0.01539495
133530,-0.01523318
133531,-0.01534001
133532,-0.01539495
133533,-0.01523318
133534,-0.0151813
133535,-0.0151813
133536,-0.0151813
133537,-0.01512636
133538,-0.01501953
133539,-0.0151813
133540,-0.01507447
133541,-0.01491271
133542,-0.01485777
133543,-0.0149646
133544,-0.0149646
133545,-0.0149646
133546,-0.01480589
133547,-0.01485777
133548,-0.01480589
133549,-0.01485777
133550,-0.01469906
133551,-0.01475095
133552,-0.01464412
133553,-0.01469906
133554,-0.01464412
133555,-0.01464412
133556,-0.01464412
133557,-0.01469906
133558,-0.01464412
133559,-0.01464412
133560,-0.01458918
133561,-0.01458918
133562,-0.01464412
133563,-0.01426871
133564,-0.01448236
133565,-0.01443047
133566,-0.01443047
133567,-0.01443047
133568,-0.01421377
133569,-0.01426871
133570,-0.01421377
133571,-0.0143206
133572,-0.01426871
133573,-0.01405506
133574,-0.01410695
133575,-0.01426871
133576,-0.01421377
133577,-0.01405506
133578,-0.01400012
133579,-0.01400012
133580,-0.01394518
133581,-0.01405506
133582,-0.01394518
133583,-0.01400012
133584,-0.0138933
133585,-0.01400012
133586,-0.0138933
133587,-0.01394518
133588,-0.0138933
133589,-0.01378647
133590,-0.01373154
133591,-0.01383836
133592,-0.01362471
133593,-0.0138933
133594,-0.0136766
133595,-0.0136766
133596,-0.01351789
133597,-0.01356977
133598,-0.01351789
133599,-0.01356977
133600,-0.01341106
133601,-0.01341106
133602,-0.01346295
133603,-0.01356977
133604,-0.01346295
133605,-0.01351789
133606,-0.0132493
133607,-0.01335612
133608,-0.0132493
133609,-0.01330118
133610,-0.01319436
133611,-0.01308754
133612,-0.0130326
133613,-0.01314247
133614,-0.01298071
133615,-0.01314247
133616,-0.01298071
133617,-0.0130326
133618,-0.0130326
133619,-0.01292577
133620,-0.0130326
133621,-0.01298071
133622,-0.01292577
133623,-0.01292577
133624,-0.01287389
133625,-0.01287389
133626,-0.01281895
133627,-0.01276706
133628,-0.01271212
133629,-0.01276706
133630,-0.01276706
133631,-0.01287389
133632,-0.01265719
133633,-0.01276706
133634,-0.01265719
133635,-0.01265719
133636,-0.01249847
133637,-0.01265719
133638,-0.01244354
133639,-0.0126053
133640,-0.01249847
133641,-0.01255036
133642,-0.01244354
133643,-0.01206812
133644,-0.01249847
133645,-0.01255036
133646,-0.01217495
133647,-0.01228177
133648,-0.01222989
133649,-0.01206812
133650,-0.01212306
133651,-0.01217495
133652,-0.01212306
133653,-0.01217495
133654,-0.0119613
133655,-0.01228177
133656,-0.01169271
133657,-0.01233671
133658,-0.01201319
133659,-0.0119613
133660,-0.01201319
133661,-0.01190636
133662,-0.0119613
133663,-0.01190636
133664,-0.01179954
133665,-0.01174765
133666,-0.01169271
133667,-0.01185448
133668,-0.01174765
133669,-0.01174765
133670,-0.01169271
133671,-0.01163777
133672,-0.01163777
133673,-0.01158589
133674,-0.01142412
133675,-0.01153095
133676,-0.0113173
133677,-0.01153095
133678,-0.01142412
133679,-0.01147906
133680,-0.0113173
133681,-0.01136919
133682,-0.01136919
133683,-0.01136919
133684,-0.01136919
133685,-0.01136919
133686,-0.01126236
133687,-0.01126236
133688,-0.01115554
133689,-0.01115554
133690,-0.01121048
133691,-0.01104871
133692,-0.01110365
133693,-0.01110365
133694,-0.01104871
133695,-0.01115554
133696,-0.01088695
133697,-0.01094189
133698,-0.01094189
133699,-0.01088695
133700,-0.01088695
133701,-0.01094189
133702,-0.01078012
133703,-0.01088695
133704,-0.01083506
133705,-0.01088695
133706,-0.01078012
133707,-0.01078012
133708,-0.01072824
133709,-0.0106733
133710,-0.01056648
133711,-0.01072824
133712,-0.0106733
133713,-0.0106733
133714,-0.0106733
133715,-0.01056648
133716,-0.01040471
133717,-0.01056648
133718,-0.01051154
133719,-0.01051154
133720,-0.01051154
133721,-0.01040471
133722,-0.01034977
133723,-0.01051154
133724,-0.0100293
133725,-0.01029789
133726,-0.01040471
133727,-0.01040471
133728,-0.01034977
133729,-0.01040471
133730,-0.01019106
133731,-0.01034977
133732,-0.01024295
133733,-0.01019106
133734,-0.01013613
133735,-0.00997436
133736,-0.01061836
133737,-0.01029789
133738,-0.01019106
133739,-0.01013613
133740,-0.01008424
133741,-0.01024295
133742,-0.00997436
133743,-0.01008424
133744,-0.01013613
133745,-0.0100293
133746,-0.00997436
133747,-0.00997436
133748,-0.00997436
133749,-0.00986754
133750,-0.00981565
133751,-0.00986754
133752,-0.00986754
133753,-0.00986754
133754,-0.00981565
133755,-0.00981565
133756,-0.00981565
133757,-0.00986754
133758,-0.00970578
133759,-0.00992248
133760,-0.00981565
133761,-0.00981565
133762,-0.00965389
133763,-0.00970578
133764,-0.00965389
133765,-0.00965389
133766,-0.00959895
133767,-0.00965389
133768,-0.00965389
133769,-0.00959895
133770,-0.00954706
133771,-0.00954706
133772,-0.00954706
133773,-0.00959895
133774,-0.00954706
133775,-0.00954706
133776,-0.00933036
133777,-0.00933036
133778,-0.0093853
133779,-0.00944024
133780,-0.00944024
133781,-0.00949213
133782,-0.00944024
133783,-0.00949213
133784,-0.00933036
133785,-0.00933036
133786,-0.00927848
133787,-0.00944024
133788,-0.00927848
133789,-0.0093853
133790,-0.00933036
133791,-0.00922354
133792,-0.00922354
133793,-0.00933036
133794,-0.00927848
133795,-0.00922354
133796,-0.00927848
133797,-0.00927848
133798,-0.00933036
133799,-0.00927848
133800,-0.00906483
133801,-0.00911671
133802,-0.00922354
133803,-0.0093853
133804,-0.00895495
133805,-0.00922354
133806,-0.00927848
133807,-0.00917165
133808,-0.00906483
133809,-0.00922354
133810,-0.00900989
133811,-0.00911671
133812,-0.00900989
133813,-0.00900989
133814,-0.00895495
133815,-0.00900989
133816,-0.00911671
133817,-0.00847272
133818,-0.00922354
133819,-0.00895495
133820,-0.00906483
133821,-0.00922354
133822,-0.00911671
133823,-0.00900989
133824,-0.00900989
133825,-0.00911671
133826,-0.00900989
133827,-0.00917165
133828,-0.00900989
133829,-0.00895495
133830,-0.00895495
133831,-0.00895495
133832,-0.00900989
133833,-0.00890307
133834,-0.00890307
133835,-0.00895495
133836,-0.00890307
133837,-0.00900989
133838,-0.00884813
133839,-0.00890307
133840,-0.00890307
133841,-0.00890307
133842,-0.00879624
133843,-0.00890307
